trace_id,decision_offset_ms,target_offset_ms,horizon_ms,demand_time_rps,demand_time_oracle_replicas,future_target_rps,decision_time_oracle_replicas,terminal_extension
stable-noisy-control-v1,74000,80000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,75000,81000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,76000,82000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,77000,83000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,78000,84000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,79000,85000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,80000,86000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,81000,87000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,82000,88000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,83000,89000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,84000,90000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,85000,91000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,86000,92000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,87000,93000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,88000,94000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,89000,95000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,90000,96000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,91000,97000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,92000,98000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,93000,99000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,94000,100000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,95000,101000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,96000,102000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,97000,103000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,98000,104000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,99000,105000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,100000,106000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,101000,107000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,102000,108000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,103000,109000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,104000,110000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,105000,111000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,106000,112000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,107000,113000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,108000,114000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,109000,115000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,110000,116000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,111000,117000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,112000,118000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,113000,119000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,114000,120000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,115000,121000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,116000,122000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,117000,123000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,118000,124000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,119000,125000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,120000,126000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,121000,127000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,122000,128000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,123000,129000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,124000,130000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,125000,131000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,126000,132000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,127000,133000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,128000,134000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,129000,135000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,130000,136000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,131000,137000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,132000,138000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,133000,139000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,134000,140000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,135000,141000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,136000,142000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,137000,143000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,138000,144000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,139000,145000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,140000,146000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,141000,147000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,142000,148000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,143000,149000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,144000,150000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,145000,151000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,146000,152000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,147000,153000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,148000,154000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,149000,155000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,150000,156000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,151000,157000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,152000,158000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,153000,159000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,154000,160000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,155000,161000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,156000,162000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,157000,163000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,158000,164000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,159000,165000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,160000,166000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,161000,167000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,162000,168000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,163000,169000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,164000,170000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,165000,171000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,166000,172000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,167000,173000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,168000,174000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,169000,175000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,170000,176000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,171000,177000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,172000,178000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,173000,179000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,174000,180000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,175000,181000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,176000,182000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,177000,183000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,178000,184000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,179000,185000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,180000,186000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,181000,187000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,182000,188000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,183000,189000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,184000,190000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,185000,191000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,186000,192000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,187000,193000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,188000,194000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,189000,195000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,190000,196000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,191000,197000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,192000,198000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,193000,199000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,194000,200000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,195000,201000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,196000,202000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,197000,203000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,198000,204000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,199000,205000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,200000,206000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,201000,207000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,202000,208000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,203000,209000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,204000,210000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,205000,211000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,206000,212000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,207000,213000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,208000,214000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,209000,215000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,210000,216000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,211000,217000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,212000,218000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,213000,219000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,214000,220000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,215000,221000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,216000,222000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,217000,223000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,218000,224000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,219000,225000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,220000,226000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,221000,227000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,222000,228000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,223000,229000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,224000,230000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,225000,231000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,226000,232000,6000,25.000000,1,23.000000,1,false
stable-noisy-control-v1,227000,233000,6000,26.000000,1,24.000000,1,false
stable-noisy-control-v1,228000,234000,6000,27.000000,1,25.000000,1,false
stable-noisy-control-v1,229000,235000,6000,26.000000,1,26.000000,1,false
stable-noisy-control-v1,230000,236000,6000,25.000000,1,27.000000,1,false
stable-noisy-control-v1,231000,237000,6000,24.000000,1,26.000000,1,false
stable-noisy-control-v1,232000,238000,6000,23.000000,1,25.000000,1,false
stable-noisy-control-v1,233000,239000,6000,24.000000,1,24.000000,1,false
stable-noisy-control-v1,234000,240000,6000,25.000000,1,24.000000,1,true
stable-noisy-control-v1,235000,241000,6000,26.000000,1,24.000000,1,true
stable-noisy-control-v1,236000,242000,6000,27.000000,1,24.000000,1,true
stable-noisy-control-v1,237000,243000,6000,26.000000,1,24.000000,1,true
stable-noisy-control-v1,238000,244000,6000,25.000000,1,24.000000,1,true
stable-noisy-control-v1,239000,245000,6000,24.000000,1,24.000000,1,true
