trace_id,decision_offset_ms,target_offset_ms,horizon_ms,demand_time_rps,demand_time_oracle_replicas,future_target_rps,decision_time_oracle_replicas,terminal_extension
narrow-spike-v1,92000,98000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,93000,99000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,94000,100000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,95000,101000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,96000,102000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,97000,103000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,98000,104000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,99000,105000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,100000,106000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,101000,107000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,102000,108000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,103000,109000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,104000,110000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,105000,111000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,106000,112000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,107000,113000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,108000,114000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,109000,115000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,110000,116000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,111000,117000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,112000,118000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,113000,119000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,114000,120000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,115000,121000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,116000,122000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,117000,123000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,118000,124000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,119000,125000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,120000,126000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,121000,127000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,122000,128000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,123000,129000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,124000,130000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,125000,131000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,126000,132000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,127000,133000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,128000,134000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,129000,135000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,130000,136000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,131000,137000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,132000,138000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,133000,139000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,134000,140000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,135000,141000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,136000,142000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,137000,143000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,138000,144000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,139000,145000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,140000,146000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,141000,147000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,142000,148000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,143000,149000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,144000,150000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,145000,151000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,146000,152000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,147000,153000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,148000,154000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,149000,155000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,150000,156000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,151000,157000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,152000,158000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,153000,159000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,154000,160000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,155000,161000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,156000,162000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,157000,163000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,158000,164000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,159000,165000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,160000,166000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,161000,167000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,162000,168000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,163000,169000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,164000,170000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,165000,171000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,166000,172000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,167000,173000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,168000,174000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,169000,175000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,170000,176000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,171000,177000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,172000,178000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,173000,179000,6000,25.000000,1,25.000000,1,false
narrow-spike-v1,174000,180000,6000,25.000000,1,25.000000,1,true
narrow-spike-v1,175000,181000,6000,25.000000,1,25.000000,1,true
narrow-spike-v1,176000,182000,6000,25.000000,1,25.000000,1,true
narrow-spike-v1,177000,183000,6000,25.000000,1,25.000000,1,true
narrow-spike-v1,178000,184000,6000,25.000000,1,25.000000,1,true
narrow-spike-v1,179000,185000,6000,25.000000,1,25.000000,1,true
