request_id,scheduled_offset_us,source_second,target_rps,scheduled_requests_in_second
req-00000082,3260000,3,25.000000,25
req-00000083,3300000,3,25.000000,25
req-00000084,3340000,3,25.000000,25
req-00000085,3380000,3,25.000000,25
req-00000086,3420000,3,25.000000,25
req-00000087,3460000,3,25.000000,25
req-00000088,3500000,3,25.000000,25
req-00000089,3540000,3,25.000000,25
req-00000090,3580000,3,25.000000,25
req-00000091,3620000,3,25.000000,25
req-00000092,3660000,3,25.000000,25
req-00000093,3700000,3,25.000000,25
req-00000094,3740000,3,25.000000,25
req-00000095,3780000,3,25.000000,25
req-00000096,3820000,3,25.000000,25
req-00000097,3860000,3,25.000000,25
req-00000098,3900000,3,25.000000,25
req-00000099,3940000,3,25.000000,25
req-00000100,3980000,3,25.000000,25
req-00000101,4020000,4,25.000000,25
req-00000102,4060000,4,25.000000,25
req-00000103,4100000,4,25.000000,25
req-00000104,4140000,4,25.000000,25
req-00000105,4180000,4,25.000000,25
req-00000106,4220000,4,25.000000,25
req-00000107,4260000,4,25.000000,25
req-00000108,4300000,4,25.000000,25
req-00000109,4340000,4,25.000000,25
req-00000110,4380000,4,25.000000,25
req-00000111,4420000,4,25.000000,25
req-00000112,4460000,4,25.000000,25
req-00000113,4500000,4,25.000000,25
req-00000114,4540000,4,25.000000,25
req-00000115,4580000,4,25.000000,25
req-00000116,4620000,4,25.000000,25
req-00000117,4660000,4,25.000000,25
req-00000118,4700000,4,25.000000,25
req-00000119,4740000,4,25.000000,25
req-00000120,4780000,4,25.000000,25
req-00000121,4820000,4,25.000000,25
req-00000122,4860000,4,25.000000,25
req-00000123,4900000,4,25.000000,25
req-00000124,4940000,4,25.000000,25
req-00000125,4980000,4,25.000000,25
req-00000126,5020000,5,25.000000,25
req-00000127,5060000,5,25.000000,25
req-00000128,5100000,5,25.000000,25
req-00000129,5140000,5,25.000000,25
req-00000130,5180000,5,25.000000,25
req-00000131,5220000,5,25.000000,25
req-00000132,5260000,5,25.000000,25
req-00000133,5300000,5,25.000000,25
req-00000134,5340000,5,25.000000,25
req-00000135,5380000,5,25.000000,25
req-00000136,5420000,5,25.000000,25
req-00000137,5460000,5,25.000000,25
req-00000138,5500000,5,25.000000,25
req-00000139,5540000,5,25.000000,25
req-00000140,5580000,5,25.000000,25
req-00000141,5620000,5,25.000000,25
req-00000142,5660000,5,25.000000,25
req-00000143,5700000,5,25.000000,25
req-00000144,5740000,5,25.000000,25
req-00000145,5780000,5,25.000000,25
req-00000146,5820000,5,25.000000,25
req-00000147,5860000,5,25.000000,25
req-00000148,5900000,5,25.000000,25
req-00000149,5940000,5,25.000000,25
req-00000150,5980000,5,25.000000,25
req-00000151,6020000,6,25.000000,25
req-00000152,6060000,6,25.000000,25
req-00000153,6100000,6,25.000000,25
req-00000154,6140000,6,25.000000,25
req-00000155,6180000,6,25.000000,25
req-00000156,6220000,6,25.000000,25
req-00000157,6260000,6,25.000000,25
req-00000158,6300000,6,25.000000,25
req-00000159,6340000,6,25.000000,25
req-00000160,6380000,6,25.000000,25
req-00000161,6420000,6,25.000000,25
req-00000162,6460000,6,25.000000,25
req-00000163,6500000,6,25.000000,25
req-00000164,6540000,6,25.000000,25
req-00000165,6580000,6,25.000000,25
req-00000166,6620000,6,25.000000,25
req-00000167,6660000,6,25.000000,25
req-00000168,6700000,6,25.000000,25
req-00000169,6740000,6,25.000000,25
req-00000170,6780000,6,25.000000,25
req-00000171,6820000,6,25.000000,25
req-00000172,6860000,6,25.000000,25
req-00000173,6900000,6,25.000000,25
req-00000174,6940000,6,25.000000,25
req-00000175,6980000,6,25.000000,25
req-00000176,7020000,7,25.000000,25
req-00000177,7060000,7,25.000000,25
req-00000178,7100000,7,25.000000,25
req-00000179,7140000,7,25.000000,25
req-00000180,7180000,7,25.000000,25
req-00000181,7220000,7,25.000000,25
req-00000182,7260000,7,25.000000,25
req-00000183,7300000,7,25.000000,25
req-00000184,7340000,7,25.000000,25
req-00000185,7380000,7,25.000000,25
req-00000186,7420000,7,25.000000,25
req-00000187,7460000,7,25.000000,25
req-00000188,7500000,7,25.000000,25
req-00000189,7540000,7,25.000000,25
req-00000190,7580000,7,25.000000,25
req-00000191,7620000,7,25.000000,25
req-00000192,7660000,7,25.000000,25
req-00000193,7700000,7,25.000000,25
req-00000194,7740000,7,25.000000,25
req-00000195,7780000,7,25.000000,25
req-00000196,7820000,7,25.000000,25
req-00000197,7860000,7,25.000000,25
req-00000198,7900000,7,25.000000,25
req-00000199,7940000,7,25.000000,25
req-00000200,7980000,7,25.000000,25
req-00000201,8020000,8,25.000000,25
req-00000202,8060000,8,25.000000,25
req-00000203,8100000,8,25.000000,25
req-00000204,8140000,8,25.000000,25
req-00000205,8180000,8,25.000000,25
req-00000206,8220000,8,25.000000,25
req-00000207,8260000,8,25.000000,25
req-00000208,8300000,8,25.000000,25
req-00000209,8340000,8,25.000000,25
req-00000210,8380000,8,25.000000,25
req-00000211,8420000,8,25.000000,25
req-00000212,8460000,8,25.000000,25
req-00000213,8500000,8,25.000000,25
req-00000214,8540000,8,25.000000,25
req-00000215,8580000,8,25.000000,25
req-00000216,8620000,8,25.000000,25
req-00000217,8660000,8,25.000000,25
req-00000218,8700000,8,25.000000,25
req-00000219,8740000,8,25.000000,25
req-00000220,8780000,8,25.000000,25
req-00000221,8820000,8,25.000000,25
req-00000222,8860000,8,25.000000,25
req-00000223,8900000,8,25.000000,25
req-00000224,8940000,8,25.000000,25
req-00000225,8980000,8,25.000000,25
req-00000226,9020000,9,25.000000,25
req-00000227,9060000,9,25.000000,25
req-00000228,9100000,9,25.000000,25
req-00000229,9140000,9,25.000000,25
req-00000230,9180000,9,25.000000,25
req-00000231,9220000,9,25.000000,25
req-00000232,9260000,9,25.000000,25
req-00000233,9300000,9,25.000000,25
req-00000234,9340000,9,25.000000,25
req-00000235,9380000,9,25.000000,25
req-00000236,9420000,9,25.000000,25
req-00000237,9460000,9,25.000000,25
req-00000238,9500000,9,25.000000,25
req-00000239,9540000,9,25.000000,25
req-00000240,9580000,9,25.000000,25
req-00000241,9620000,9,25.000000,25
req-00000242,9660000,9,25.000000,25
req-00000243,9700000,9,25.000000,25
req-00000244,9740000,9,25.000000,25
req-00000245,9780000,9,25.000000,25
req-00000246,9820000,9,25.000000,25
req-00000247,9860000,9,25.000000,25
req-00000248,9900000,9,25.000000,25
req-00000249,9940000,9,25.000000,25
req-00000250,9980000,9,25.000000,25
req-00000251,10020000,10,25.000000,25
req-00000252,10060000,10,25.000000,25
req-00000253,10100000,10,25.000000,25
req-00000254,10140000,10,25.000000,25
req-00000255,10180000,10,25.000000,25
req-00000256,10220000,10,25.000000,25
req-00000257,10260000,10,25.000000,25
req-00000258,10300000,10,25.000000,25
req-00000259,10340000,10,25.000000,25
req-00000260,10380000,10,25.000000,25
req-00000261,10420000,10,25.000000,25
req-00000262,10460000,10,25.000000,25
req-00000263,10500000,10,25.000000,25
req-00000264,10540000,10,25.000000,25
req-00000265,10580000,10,25.000000,25
req-00000266,10620000,10,25.000000,25
req-00000267,10660000,10,25.000000,25
req-00000268,10700000,10,25.000000,25
req-00000269,10740000,10,25.000000,25
req-00000270,10780000,10,25.000000,25
req-00000271,10820000,10,25.000000,25
req-00000272,10860000,10,25.000000,25
req-00000273,10900000,10,25.000000,25
req-00000274,10940000,10,25.000000,25
req-00000275,10980000,10,25.000000,25
req-00000276,11020000,11,25.000000,25
req-00000277,11060000,11,25.000000,25
req-00000278,11100000,11,25.000000,25
req-00000279,11140000,11,25.000000,25
req-00000280,11180000,11,25.000000,25
req-00000281,11220000,11,25.000000,25
req-00000282,11260000,11,25.000000,25
req-00000283,11300000,11,25.000000,25
req-00000284,11340000,11,25.000000,25
req-00000285,11380000,11,25.000000,25
req-00000286,11420000,11,25.000000,25
req-00000287,11460000,11,25.000000,25
req-00000288,11500000,11,25.000000,25
req-00000289,11540000,11,25.000000,25
req-00000290,11580000,11,25.000000,25
req-00000291,11620000,11,25.000000,25
req-00000292,11660000,11,25.000000,25
req-00000293,11700000,11,25.000000,25
req-00000294,11740000,11,25.000000,25
req-00000295,11780000,11,25.000000,25
req-00000296,11820000,11,25.000000,25
req-00000297,11860000,11,25.000000,25
req-00000298,11900000,11,25.000000,25
req-00000299,11940000,11,25.000000,25
req-00000300,11980000,11,25.000000,25
req-00000301,12020000,12,25.000000,25
req-00000302,12060000,12,25.000000,25
req-00000303,12100000,12,25.000000,25
req-00000304,12140000,12,25.000000,25
req-00000305,12180000,12,25.000000,25
req-00000306,12220000,12,25.000000,25
req-00000307,12260000,12,25.000000,25
req-00000308,12300000,12,25.000000,25
req-00000309,12340000,12,25.000000,25
req-00000310,12380000,12,25.000000,25
req-00000311,12420000,12,25.000000,25
req-00000312,12460000,12,25.000000,25
req-00000313,12500000,12,25.000000,25
req-00000314,12540000,12,25.000000,25
req-00000315,12580000,12,25.000000,25
req-00000316,12620000,12,25.000000,25
req-00000317,12660000,12,25.000000,25
req-00000318,12700000,12,25.000000,25
req-00000319,12740000,12,25.000000,25
req-00000320,12780000,12,25.000000,25
req-00000321,12820000,12,25.000000,25
req-00000322,12860000,12,25.000000,25
req-00000323,12900000,12,25.000000,25
req-00000324,12940000,12,25.000000,25
req-00000325,12980000,12,25.000000,25
req-00000326,13020000,13,25.000000,25
req-00000327,13060000,13,25.000000,25
req-00000328,13100000,13,25.000000,25
req-00000329,13140000,13,25.000000,25
req-00000330,13180000,13,25.000000,25
req-00000331,13220000,13,25.000000,25
req-00000332,13260000,13,25.000000,25
req-00000333,13300000,13,25.000000,25
req-00000334,13340000,13,25.000000,25
req-00000335,13380000,13,25.000000,25
req-00000336,13420000,13,25.000000,25
req-00000337,13460000,13,25.000000,25
req-00000338,13500000,13,25.000000,25
req-00000339,13540000,13,25.000000,25
req-00000340,13580000,13,25.000000,25
req-00000341,13620000,13,25.000000,25
req-00000342,13660000,13,25.000000,25
req-00000343,13700000,13,25.000000,25
req-00000344,13740000,13,25.000000,25
req-00000345,13780000,13,25.000000,25
req-00000346,13820000,13,25.000000,25
req-00000347,13860000,13,25.000000,25
req-00000348,13900000,13,25.000000,25
req-00000349,13940000,13,25.000000,25
req-00000350,13980000,13,25.000000,25
req-00000351,14020000,14,25.000000,25
req-00000352,14060000,14,25.000000,25
req-00000353,14100000,14,25.000000,25
req-00000354,14140000,14,25.000000,25
req-00000355,14180000,14,25.000000,25
req-00000356,14220000,14,25.000000,25
req-00000357,14260000,14,25.000000,25
req-00000358,14300000,14,25.000000,25
req-00000359,14340000,14,25.000000,25
req-00000360,14380000,14,25.000000,25
req-00000361,14420000,14,25.000000,25
req-00000362,14460000,14,25.000000,25
req-00000363,14500000,14,25.000000,25
req-00000364,14540000,14,25.000000,25
req-00000365,14580000,14,25.000000,25
req-00000366,14620000,14,25.000000,25
req-00000367,14660000,14,25.000000,25
req-00000368,14700000,14,25.000000,25
req-00000369,14740000,14,25.000000,25
req-00000370,14780000,14,25.000000,25
req-00000371,14820000,14,25.000000,25
req-00000372,14860000,14,25.000000,25
req-00000373,14900000,14,25.000000,25
req-00000374,14940000,14,25.000000,25
req-00000375,14980000,14,25.000000,25
req-00000376,15020000,15,25.000000,25
req-00000377,15060000,15,25.000000,25
req-00000378,15100000,15,25.000000,25
req-00000379,15140000,15,25.000000,25
req-00000380,15180000,15,25.000000,25
req-00000381,15220000,15,25.000000,25
req-00000382,15260000,15,25.000000,25
req-00000383,15300000,15,25.000000,25
req-00000384,15340000,15,25.000000,25
req-00000385,15380000,15,25.000000,25
req-00000386,15420000,15,25.000000,25
req-00000387,15460000,15,25.000000,25
req-00000388,15500000,15,25.000000,25
req-00000389,15540000,15,25.000000,25
req-00000390,15580000,15,25.000000,25
req-00000391,15620000,15,25.000000,25
req-00000392,15660000,15,25.000000,25
req-00000393,15700000,15,25.000000,25
req-00000394,15740000,15,25.000000,25
req-00000395,15780000,15,25.000000,25
req-00000396,15820000,15,25.000000,25
req-00000397,15860000,15,25.000000,25
req-00000398,15900000,15,25.000000,25
req-00000399,15940000,15,25.000000,25
req-00000400,15980000,15,25.000000,25
req-00000401,16020000,16,25.000000,25
req-00000402,16060000,16,25.000000,25
req-00000403,16100000,16,25.000000,25
req-00000404,16140000,16,25.000000,25
req-00000405,16180000,16,25.000000,25
req-00000406,16220000,16,25.000000,25
req-00000407,16260000,16,25.000000,25
req-00000408,16300000,16,25.000000,25
req-00000409,16340000,16,25.000000,25
req-00000410,16380000,16,25.000000,25
req-00000411,16420000,16,25.000000,25
req-00000412,16460000,16,25.000000,25
req-00000413,16500000,16,25.000000,25
req-00000414,16540000,16,25.000000,25
req-00000415,16580000,16,25.000000,25
req-00000416,16620000,16,25.000000,25
req-00000417,16660000,16,25.000000,25
req-00000418,16700000,16,25.000000,25
req-00000419,16740000,16,25.000000,25
req-00000420,16780000,16,25.000000,25
req-00000421,16820000,16,25.000000,25
req-00000422,16860000,16,25.000000,25
req-00000423,16900000,16,25.000000,25
req-00000424,16940000,16,25.000000,25
req-00000425,16980000,16,25.000000,25
req-00000426,17020000,17,25.000000,25
req-00000427,17060000,17,25.000000,25
req-00000428,17100000,17,25.000000,25
req-00000429,17140000,17,25.000000,25
req-00000430,17180000,17,25.000000,25
req-00000431,17220000,17,25.000000,25
req-00000432,17260000,17,25.000000,25
req-00000433,17300000,17,25.000000,25
req-00000434,17340000,17,25.000000,25
req-00000435,17380000,17,25.000000,25
req-00000436,17420000,17,25.000000,25
req-00000437,17460000,17,25.000000,25
req-00000438,17500000,17,25.000000,25
req-00000439,17540000,17,25.000000,25
req-00000440,17580000,17,25.000000,25
req-00000441,17620000,17,25.000000,25
req-00000442,17660000,17,25.000000,25
req-00000443,17700000,17,25.000000,25
req-00000444,17740000,17,25.000000,25
req-00000445,17780000,17,25.000000,25
req-00000446,17820000,17,25.000000,25
req-00000447,17860000,17,25.000000,25
req-00000448,17900000,17,25.000000,25
req-00000449,17940000,17,25.000000,25
req-00000450,17980000,17,25.000000,25
req-00000451,18020000,18,25.000000,25
req-00000452,18060000,18,25.000000,25
req-00000453,18100000,18,25.000000,25
req-00000454,18140000,18,25.000000,25
req-00000455,18180000,18,25.000000,25
req-00000456,18220000,18,25.000000,25
req-00000457,18260000,18,25.000000,25
req-00000458,18300000,18,25.000000,25
req-00000459,18340000,18,25.000000,25
req-00000460,18380000,18,25.000000,25
req-00000461,18420000,18,25.000000,25
req-00000462,18460000,18,25.000000,25
req-00000463,18500000,18,25.000000,25
req-00000464,18540000,18,25.000000,25
req-00000465,18580000,18,25.000000,25
req-00000466,18620000,18,25.000000,25
req-00000467,18660000,18,25.000000,25
req-00000468,18700000,18,25.000000,25
req-00000469,18740000,18,25.000000,25
req-00000470,18780000,18,25.000000,25
req-00000471,18820000,18,25.000000,25
req-00000472,18860000,18,25.000000,25
req-00000473,18900000,18,25.000000,25
req-00000474,18940000,18,25.000000,25
req-00000475,18980000,18,25.000000,25
req-00000476,19020000,19,25.000000,25
req-00000477,19060000,19,25.000000,25
req-00000478,19100000,19,25.000000,25
req-00000479,19140000,19,25.000000,25
req-00000480,19180000,19,25.000000,25
req-00000481,19220000,19,25.000000,25
req-00000482,19260000,19,25.000000,25
req-00000483,19300000,19,25.000000,25
req-00000484,19340000,19,25.000000,25
req-00000485,19380000,19,25.000000,25
req-00000486,19420000,19,25.000000,25
req-00000487,19460000,19,25.000000,25
req-00000488,19500000,19,25.000000,25
req-00000489,19540000,19,25.000000,25
req-00000490,19580000,19,25.000000,25
req-00000491,19620000,19,25.000000,25
req-00000492,19660000,19,25.000000,25
req-00000493,19700000,19,25.000000,25
req-00000494,19740000,19,25.000000,25
req-00000495,19780000,19,25.000000,25
req-00000496,19820000,19,25.000000,25
req-00000497,19860000,19,25.000000,25
req-00000498,19900000,19,25.000000,25
req-00000499,19940000,19,25.000000,25
req-00000500,19980000,19,25.000000,25
req-00000501,20020000,20,25.000000,25
req-00000502,20060000,20,25.000000,25
req-00000503,20100000,20,25.000000,25
req-00000504,20140000,20,25.000000,25
req-00000505,20180000,20,25.000000,25
req-00000506,20220000,20,25.000000,25
req-00000507,20260000,20,25.000000,25
req-00000508,20300000,20,25.000000,25
req-00000509,20340000,20,25.000000,25
req-00000510,20380000,20,25.000000,25
req-00000511,20420000,20,25.000000,25
req-00000512,20460000,20,25.000000,25
req-00000513,20500000,20,25.000000,25
req-00000514,20540000,20,25.000000,25
req-00000515,20580000,20,25.000000,25
req-00000516,20620000,20,25.000000,25
req-00000517,20660000,20,25.000000,25
req-00000518,20700000,20,25.000000,25
req-00000519,20740000,20,25.000000,25
req-00000520,20780000,20,25.000000,25
req-00000521,20820000,20,25.000000,25
req-00000522,20860000,20,25.000000,25
req-00000523,20900000,20,25.000000,25
req-00000524,20940000,20,25.000000,25
req-00000525,20980000,20,25.000000,25
req-00000526,21020000,21,25.000000,25
req-00000527,21060000,21,25.000000,25
req-00000528,21100000,21,25.000000,25
req-00000529,21140000,21,25.000000,25
req-00000530,21180000,21,25.000000,25
req-00000531,21220000,21,25.000000,25
req-00000532,21260000,21,25.000000,25
req-00000533,21300000,21,25.000000,25
req-00000534,21340000,21,25.000000,25
req-00000535,21380000,21,25.000000,25
req-00000536,21420000,21,25.000000,25
req-00000537,21460000,21,25.000000,25
req-00000538,21500000,21,25.000000,25
req-00000539,21540000,21,25.000000,25
req-00000540,21580000,21,25.000000,25
req-00000541,21620000,21,25.000000,25
req-00000542,21660000,21,25.000000,25
req-00000543,21700000,21,25.000000,25
req-00000544,21740000,21,25.000000,25
req-00000545,21780000,21,25.000000,25
req-00000546,21820000,21,25.000000,25
req-00000547,21860000,21,25.000000,25
req-00000548,21900000,21,25.000000,25
req-00000549,21940000,21,25.000000,25
req-00000550,21980000,21,25.000000,25
req-00000551,22020000,22,25.000000,25
req-00000552,22060000,22,25.000000,25
req-00000553,22100000,22,25.000000,25
req-00000554,22140000,22,25.000000,25
req-00000555,22180000,22,25.000000,25
req-00000556,22220000,22,25.000000,25
req-00000557,22260000,22,25.000000,25
req-00000558,22300000,22,25.000000,25
req-00000559,22340000,22,25.000000,25
req-00000560,22380000,22,25.000000,25
req-00000561,22420000,22,25.000000,25
req-00000562,22460000,22,25.000000,25
req-00000563,22500000,22,25.000000,25
req-00000564,22540000,22,25.000000,25
req-00000565,22580000,22,25.000000,25
req-00000566,22620000,22,25.000000,25
req-00000567,22660000,22,25.000000,25
req-00000568,22700000,22,25.000000,25
req-00000569,22740000,22,25.000000,25
req-00000570,22780000,22,25.000000,25
req-00000571,22820000,22,25.000000,25
req-00000572,22860000,22,25.000000,25
req-00000573,22900000,22,25.000000,25
req-00000574,22940000,22,25.000000,25
req-00000575,22980000,22,25.000000,25
req-00000576,23020000,23,25.000000,25
req-00000577,23060000,23,25.000000,25
req-00000578,23100000,23,25.000000,25
req-00000579,23140000,23,25.000000,25
req-00000580,23180000,23,25.000000,25
req-00000581,23220000,23,25.000000,25
req-00000582,23260000,23,25.000000,25
req-00000583,23300000,23,25.000000,25
req-00000584,23340000,23,25.000000,25
req-00000585,23380000,23,25.000000,25
req-00000586,23420000,23,25.000000,25
req-00000587,23460000,23,25.000000,25
req-00000588,23500000,23,25.000000,25
req-00000589,23540000,23,25.000000,25
req-00000590,23580000,23,25.000000,25
req-00000591,23620000,23,25.000000,25
req-00000592,23660000,23,25.000000,25
req-00000593,23700000,23,25.000000,25
req-00000594,23740000,23,25.000000,25
req-00000595,23780000,23,25.000000,25
req-00000596,23820000,23,25.000000,25
req-00000597,23860000,23,25.000000,25
req-00000598,23900000,23,25.000000,25
req-00000599,23940000,23,25.000000,25
req-00000600,23980000,23,25.000000,25
req-00000601,24020000,24,25.000000,25
req-00000602,24060000,24,25.000000,25
req-00000603,24100000,24,25.000000,25
req-00000604,24140000,24,25.000000,25
req-00000605,24180000,24,25.000000,25
req-00000606,24220000,24,25.000000,25
req-00000607,24260000,24,25.000000,25
req-00000608,24300000,24,25.000000,25
req-00000609,24340000,24,25.000000,25
req-00000610,24380000,24,25.000000,25
req-00000611,24420000,24,25.000000,25
req-00000612,24460000,24,25.000000,25
req-00000613,24500000,24,25.000000,25
req-00000614,24540000,24,25.000000,25
req-00000615,24580000,24,25.000000,25
req-00000616,24620000,24,25.000000,25
req-00000617,24660000,24,25.000000,25
req-00000618,24700000,24,25.000000,25
req-00000619,24740000,24,25.000000,25
req-00000620,24780000,24,25.000000,25
req-00000621,24820000,24,25.000000,25
req-00000622,24860000,24,25.000000,25
req-00000623,24900000,24,25.000000,25
req-00000624,24940000,24,25.000000,25
req-00000625,24980000,24,25.000000,25
req-00000626,25020000,25,25.000000,25
req-00000627,25060000,25,25.000000,25
req-00000628,25100000,25,25.000000,25
req-00000629,25140000,25,25.000000,25
req-00000630,25180000,25,25.000000,25
req-00000631,25220000,25,25.000000,25
req-00000632,25260000,25,25.000000,25
req-00000633,25300000,25,25.000000,25
req-00000634,25340000,25,25.000000,25
req-00000635,25380000,25,25.000000,25
req-00000636,25420000,25,25.000000,25
req-00000637,25460000,25,25.000000,25
req-00000638,25500000,25,25.000000,25
req-00000639,25540000,25,25.000000,25
req-00000640,25580000,25,25.000000,25
req-00000641,25620000,25,25.000000,25
req-00000642,25660000,25,25.000000,25
req-00000643,25700000,25,25.000000,25
req-00000644,25740000,25,25.000000,25
req-00000645,25780000,25,25.000000,25
req-00000646,25820000,25,25.000000,25
req-00000647,25860000,25,25.000000,25
req-00000648,25900000,25,25.000000,25
req-00000649,25940000,25,25.000000,25
req-00000650,25980000,25,25.000000,25
req-00000651,26020000,26,25.000000,25
req-00000652,26060000,26,25.000000,25
req-00000653,26100000,26,25.000000,25
req-00000654,26140000,26,25.000000,25
req-00000655,26180000,26,25.000000,25
req-00000656,26220000,26,25.000000,25
req-00000657,26260000,26,25.000000,25
req-00000658,26300000,26,25.000000,25
req-00000659,26340000,26,25.000000,25
req-00000660,26380000,26,25.000000,25
req-00000661,26420000,26,25.000000,25
req-00000662,26460000,26,25.000000,25
req-00000663,26500000,26,25.000000,25
req-00000664,26540000,26,25.000000,25
req-00000665,26580000,26,25.000000,25
req-00000666,26620000,26,25.000000,25
req-00000667,26660000,26,25.000000,25
req-00000668,26700000,26,25.000000,25
req-00000669,26740000,26,25.000000,25
req-00000670,26780000,26,25.000000,25
req-00000671,26820000,26,25.000000,25
req-00000672,26860000,26,25.000000,25
req-00000673,26900000,26,25.000000,25
req-00000674,26940000,26,25.000000,25
req-00000675,26980000,26,25.000000,25
req-00000676,27020000,27,25.000000,25
req-00000677,27060000,27,25.000000,25
req-00000678,27100000,27,25.000000,25
req-00000679,27140000,27,25.000000,25
req-00000680,27180000,27,25.000000,25
req-00000681,27220000,27,25.000000,25
req-00000682,27260000,27,25.000000,25
req-00000683,27300000,27,25.000000,25
req-00000684,27340000,27,25.000000,25
req-00000685,27380000,27,25.000000,25
req-00000686,27420000,27,25.000000,25
req-00000687,27460000,27,25.000000,25
req-00000688,27500000,27,25.000000,25
req-00000689,27540000,27,25.000000,25
req-00000690,27580000,27,25.000000,25
req-00000691,27620000,27,25.000000,25
req-00000692,27660000,27,25.000000,25
req-00000693,27700000,27,25.000000,25
req-00000694,27740000,27,25.000000,25
req-00000695,27780000,27,25.000000,25
req-00000696,27820000,27,25.000000,25
req-00000697,27860000,27,25.000000,25
req-00000698,27900000,27,25.000000,25
req-00000699,27940000,27,25.000000,25
req-00000700,27980000,27,25.000000,25
req-00000701,28020000,28,25.000000,25
req-00000702,28060000,28,25.000000,25
req-00000703,28100000,28,25.000000,25
req-00000704,28140000,28,25.000000,25
req-00000705,28180000,28,25.000000,25
req-00000706,28220000,28,25.000000,25
req-00000707,28260000,28,25.000000,25
req-00000708,28300000,28,25.000000,25
req-00000709,28340000,28,25.000000,25
req-00000710,28380000,28,25.000000,25
req-00000711,28420000,28,25.000000,25
req-00000712,28460000,28,25.000000,25
req-00000713,28500000,28,25.000000,25
req-00000714,28540000,28,25.000000,25
req-00000715,28580000,28,25.000000,25
req-00000716,28620000,28,25.000000,25
req-00000717,28660000,28,25.000000,25
req-00000718,28700000,28,25.000000,25
req-00000719,28740000,28,25.000000,25
req-00000720,28780000,28,25.000000,25
req-00000721,28820000,28,25.000000,25
req-00000722,28860000,28,25.000000,25
req-00000723,28900000,28,25.000000,25
req-00000724,28940000,28,25.000000,25
req-00000725,28980000,28,25.000000,25
req-00000726,29020000,29,25.000000,25
req-00000727,29060000,29,25.000000,25
req-00000728,29100000,29,25.000000,25
req-00000729,29140000,29,25.000000,25
req-00000730,29180000,29,25.000000,25
req-00000731,29220000,29,25.000000,25
req-00000732,29260000,29,25.000000,25
req-00000733,29300000,29,25.000000,25
req-00000734,29340000,29,25.000000,25
